"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1","TRUE","0.011449309226752","67","1096","16","0.0145985401459854","0.238805970149254","GO:0045667","GO:BP","regulation of osteoblast differentiation","11884","10749","c(""GO:0001649"", ""GO:0045595"")"
"query_1","TRUE","0.011449309226752","101","1096","21","0.0191605839416058","0.207920792079208","GO:0030324","GO:BP","lung development","11884","6333","c(""GO:0030323"", ""GO:0048513"", ""GO:0060541"")"
"query_1","TRUE","0.0118050319128765","31","1096","10","0.00912408759124088","0.32258064516129","GO:0035567","GO:BP","non-canonical Wnt signaling pathway","11884","8511","GO:0016055"
"query_1","TRUE","0.0125505990492967","5","1096","4","0.00364963503649635","0.8","GO:0060174","GO:BP","limb bud formation","11884","13430","c(""GO:0035108"", ""GO:0048646"")"
"query_1","TRUE","0.012619960815775","81","1096","18","0.0164233576642336","0.222222222222222","GO:0006874","GO:BP","intracellular calcium ion homeostasis","11884","2403","c(""GO:0030003"", ""GO:0055074"")"
"query_1","TRUE","0.0126704896352274","807","1096","103","0.093978102189781","0.127633209417596","GO:0048870","GO:BP","cell motility","11884","12260","GO:0009987"
"query_1","TRUE","0.0126704896352274","21","1096","8","0.0072992700729927","0.380952380952381","GO:0016202","GO:BP","regulation of striated muscle tissue development","11884","4926","c(""GO:0014706"", ""GO:0048634"", ""GO:1901861"")"
"query_1","TRUE","0.0126704896352274","265","1096","42","0.0383211678832117","0.158490566037736","GO:0016055","GO:BP","Wnt signaling pathway","11884","4845","GO:0007166"
"query_1","TRUE","0.0126704896352274","21","1096","8","0.0072992700729927","0.380952380952381","GO:0001974","GO:BP","blood vessel remodeling","11884","566","GO:0048771"
"query_1","TRUE","0.0138479498205526","75","1096","17","0.0155109489051095","0.226666666666667","GO:0001659","GO:BP","temperature homeostasis","11884","360","GO:0048871"
"query_1","TRUE","0.0145735584886079","125","1096","24","0.0218978102189781","0.192","GO:0045444","GO:BP","fat cell differentiation","11884","10608","GO:0030154"
"query_1","TRUE","0.0148962724908611","32","1096","10","0.00912408759124088","0.3125","GO:0030239","GO:BP","myofibril assembly","11884","6297","c(""GO:0010927"", ""GO:0031032"", ""GO:0055002"", ""GO:0097435"", ""GO:0140694"")"
"query_1","TRUE","0.0160435516178007","38","1096","11","0.010036496350365","0.289473684210526","GO:0061035","GO:BP","regulation of cartilage development","11884","14098","c(""GO:0051216"", ""GO:2000026"")"
"query_1","TRUE","0.0160435516178007","50","1096","13","0.0118613138686131","0.26","GO:0048009","GO:BP","insulin-like growth factor receptor signaling pathway","11884","11621","GO:0007169"
"query_1","TRUE","0.0161648747867013","1951","1096","220","0.200729927007299","0.112762685802153","GO:0048583","GO:BP","regulation of response to stimulus","11884","12005","c(""GO:0050789"", ""GO:0050896"")"
"query_1","TRUE","0.0161648747867013","44","1096","12","0.0109489051094891","0.272727272727273","GO:0048013","GO:BP","ephrin receptor signaling pathway","11884","11625","GO:0007169"
"query_1","TRUE","0.0161648747867013","898","1096","112","0.102189781021898","0.124721603563474","GO:0006915","GO:BP","apoptotic process","11884","2433","GO:0012501"
"query_1","TRUE","0.0163259405946103","27","1096","9","0.00821167883211679","0.333333333333333","GO:0045103","GO:BP","intermediate filament-based process","11884","10515","GO:0009987"
"query_1","TRUE","0.016540807912557","261","1096","41","0.0374087591240876","0.157088122605364","GO:0043068","GO:BP","positive regulation of programmed cell death","11884","9851","c(""GO:0012501"", ""GO:0043067"", ""GO:0048522"")"
"query_1","TRUE","0.0168736716397942","157","1096","28","0.0255474452554745","0.178343949044586","GO:0060485","GO:BP","mesenchyme development","11884","13684","c(""GO:0009888"", ""GO:0048513"")"
"query_1","TRUE","0.0169371182067909","22","1096","8","0.0072992700729927","0.363636363636364","GO:0048634","GO:BP","regulation of muscle organ development","11884","12044","c(""GO:0007517"", ""GO:0050793"")"
"query_1","TRUE","0.0169371182067909","22","1096","8","0.0072992700729927","0.363636363636364","GO:1901861","GO:BP","regulation of muscle tissue development","11884","20357","c(""GO:0050793"", ""GO:0060537"")"
"query_1","TRUE","0.0178487380421261","996","1096","122","0.111313868613139","0.122489959839357","GO:1902531","GO:BP","regulation of intracellular signal transduction","11884","20814","c(""GO:0009966"", ""GO:0035556"")"
"query_1","TRUE","0.0182809742703804","33","1096","10","0.00912408759124088","0.303030303030303","GO:0038065","GO:BP","collagen-activated signaling pathway","11884","9058","GO:0007166"
"query_1","TRUE","0.0191937865067325","45","1096","12","0.0109489051094891","0.266666666666667","GO:0051209","GO:BP","release of sequestered calcium ion into cytosol","11884","12672","GO:0097553"
"query_1","TRUE","0.0192144378484773","13","1096","6","0.00547445255474453","0.461538461538462","GO:0035994","GO:BP","response to muscle stretch","11884","8772","GO:0009612"
"query_1","TRUE","0.0192144378484773","13","1096","6","0.00547445255474453","0.461538461538462","GO:0048662","GO:BP","negative regulation of smooth muscle cell proliferation","11884","12071","c(""GO:0008285"", ""GO:0048659"", ""GO:0048660"")"
"query_1","TRUE","0.0192144378484773","331","1096","49","0.0447080291970803","0.148036253776435","GO:0000165","GO:BP","MAPK cascade","11884","54","GO:0141124"
"query_1","TRUE","0.0195037264152635","516","1096","70","0.0638686131386861","0.135658914728682","GO:0040011","GO:BP","locomotion","11884","9265","GO:0008150"
"query_1","TRUE","0.0195649019425684","9","1096","5","0.00456204379562044","0.555555555555556","GO:1990253","GO:BP","cellular response to leucine starvation","11884","23279","GO:0034198"
"query_1","TRUE","0.0204193587003743","28","1096","9","0.00821167883211679","0.321428571428571","GO:0048002","GO:BP","antigen processing and presentation of peptide antigen","11884","11616","GO:0019882"
"query_1","TRUE","0.0204193587003743","28","1096","9","0.00821167883211679","0.321428571428571","GO:0031547","GO:BP","brain-derived neurotrophic factor receptor signaling pathway","11884","6749","GO:0007169"
"query_1","TRUE","0.0214914285479383","65","1096","15","0.0136861313868613","0.230769230769231","GO:0009612","GO:BP","response to mechanical stimulus","11884","3383","c(""GO:0009605"", ""GO:0009628"")"
"query_1","TRUE","0.0224134276164853","46","1096","12","0.0109489051094891","0.260869565217391","GO:0048659","GO:BP","smooth muscle cell proliferation","11884","12068","GO:0033002"
"query_1","TRUE","0.0224134276164853","360","1096","52","0.0474452554744526","0.144444444444444","GO:0008284","GO:BP","positive regulation of cell population proliferation","11884","3011","c(""GO:0008283"", ""GO:0042127"", ""GO:0048522"")"
"query_1","TRUE","0.0224134276164853","34","1096","10","0.00912408759124088","0.294117647058824","GO:0045669","GO:BP","positive regulation of osteoblast differentiation","11884","10751","c(""GO:0001649"", ""GO:0045597"", ""GO:0045667"")"
"query_1","TRUE","0.0224134276164853","93","1096","19","0.0173357664233577","0.204301075268817","GO:0008286","GO:BP","insulin receptor signaling pathway","11884","3013","c(""GO:0007169"", ""GO:0032869"")"
"query_1","TRUE","0.0238405094318005","3","1096","3","0.00273722627737226","1","GO:0031443","GO:BP","fast-twitch skeletal muscle fiber contraction","11884","6713","GO:0014721"
"query_1","TRUE","0.0238405094318005","3","1096","3","0.00273722627737226","1","GO:0014722","GO:BP","regulation of skeletal muscle contraction by calcium ion signaling","11884","4441","c(""GO:0014819"", ""GO:0019722"")"
"query_1","TRUE","0.0238405094318005","476","1096","65","0.0593065693430657","0.136554621848739","GO:1901701","GO:BP","cellular response to oxygen-containing compound","11884","20238","c(""GO:0070887"", ""GO:1901700"")"
"query_1","TRUE","0.0238405094318005","3","1096","3","0.00273722627737226","1","GO:0090027","GO:BP","negative regulation of monocyte chemotaxis","11884","16770","c(""GO:0002548"", ""GO:0002689"", ""GO:0071676"", ""GO:0090025"")"
"query_1","TRUE","0.0242114309501401","353","1096","51","0.0465328467153285","0.144475920679887","GO:0034330","GO:BP","cell junction organization","11884","7999","GO:0016043"
"query_1","TRUE","0.0242114309501401","66","1096","15","0.0136861313868613","0.227272727272727","GO:1904062","GO:BP","regulation of monoatomic cation transmembrane transport","11884","21845","c(""GO:0034765"", ""GO:0098655"")"
"query_1","TRUE","0.0245049429083801","131","1096","24","0.0218978102189781","0.183206106870229","GO:0007600","GO:BP","sensory perception","11884","2919","GO:0050877"
"query_1","TRUE","0.0247584551636251","73","1096","16","0.0145985401459854","0.219178082191781","GO:0034765","GO:BP","regulation of monoatomic ion transmembrane transport","11884","8158","c(""GO:0034220"", ""GO:0034762"", ""GO:0043269"")"
"query_1","TRUE","0.0250250025624737","29","1096","9","0.00821167883211679","0.310344827586207","GO:0043616","GO:BP","keratinocyte proliferation","11884","10121","GO:0050673"
"query_1","TRUE","0.0250250025624737","29","1096","9","0.00821167883211679","0.310344827586207","GO:0032330","GO:BP","regulation of chondrocyte differentiation","11884","7003","c(""GO:0002062"", ""GO:0045595"", ""GO:0061035"")"
"query_1","TRUE","0.0250250025624737","29","1096","9","0.00821167883211679","0.310344827586207","GO:0038145","GO:BP","macrophage colony-stimulating factor signaling pathway","11884","9099","c(""GO:0019221"", ""GO:0036006"")"
"query_1","TRUE","0.0252995404521785","109","1096","21","0.0191605839416058","0.192660550458716","GO:0007179","GO:BP","transforming growth factor beta receptor signaling pathway","11884","2606","c(""GO:0071560"", ""GO:0141091"")"
"query_1","TRUE","0.0264807634248652","163","1096","28","0.0255474452554745","0.171779141104294","GO:0071375","GO:BP","cellular response to peptide hormone stimulus","11884","15491","c(""GO:0032870"", ""GO:0043434"", ""GO:1901699"", ""GO:1901701"")"
"query_1","TRUE","0.0265110976046173","41","1096","11","0.010036496350365","0.268292682926829","GO:1903169","GO:BP","regulation of calcium ion transmembrane transport","11884","21218","c(""GO:0051924"", ""GO:0070588"", ""GO:1904062"")"
"query_1","TRUE","0.0265110976046173","6","1096","4","0.00364963503649635","0.666666666666667","GO:0010881","GO:BP","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion","11884","4260","c(""GO:0010880"", ""GO:0010882"")"
"query_1","TRUE","0.0265110976046173","6","1096","4","0.00364963503649635","0.666666666666667","GO:1904706","GO:BP","negative regulation of vascular associated smooth muscle cell proliferation","11884","22310","c(""GO:0048662"", ""GO:1904705"", ""GO:1990874"")"
"query_1","TRUE","0.0277424669780619","148","1096","26","0.0237226277372263","0.175675675675676","GO:0043491","GO:BP","phosphatidylinositol 3-kinase/protein kinase B signal transduction","11884","10057","GO:0141124"
"query_1","TRUE","0.029157890764283","103","1096","20","0.0182481751824818","0.194174757281553","GO:0010810","GO:BP","regulation of cell-substrate adhesion","11884","4216","c(""GO:0030155"", ""GO:0031589"")"
"query_1","TRUE","0.0294317146732918","118","1096","22","0.0200729927007299","0.186440677966102","GO:0007162","GO:BP","negative regulation of cell adhesion","11884","2592","c(""GO:0007155"", ""GO:0030155"", ""GO:0048523"")"
"query_1","TRUE","0.0297656479010393","609","1096","79","0.0720802919708029","0.129720853858785","GO:1901700","GO:BP","response to oxygen-containing compound","11884","20237","GO:0042221"
"query_1","TRUE","0.0302105930187365","1082","1096","129","0.117700729927007","0.119223659889094","GO:0048584","GO:BP","positive regulation of response to stimulus","11884","12006","c(""GO:0048518"", ""GO:0048583"", ""GO:0050896"")"
"query_1","TRUE","0.0310215193855784","10","1096","5","0.00456204379562044","0.5","GO:0010880","GO:BP","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","11884","4259","c(""GO:0014808"", ""GO:0051279"")"
"query_1","TRUE","0.0310215193855784","30","1096","9","0.00821167883211679","0.3","GO:0035790","GO:BP","platelet-derived growth factor receptor-alpha signaling pathway","11884","8653","GO:0048008"
"query_1","TRUE","0.0310554611949898","703","1096","89","0.0812043795620438","0.126600284495021","GO:0043067","GO:BP","regulation of programmed cell death","11884","9850","c(""GO:0012501"", ""GO:0050794"")"
"query_1","TRUE","0.0328039595968743","55","1096","13","0.0118613138686131","0.236363636363636","GO:0038084","GO:BP","vascular endothelial growth factor signaling pathway","11884","9061","c(""GO:0007169"", ""GO:0035924"")"
"query_1","TRUE","0.0328039595968743","439","1096","60","0.0547445255474453","0.136674259681093","GO:0006468","GO:BP","protein phosphorylation","11884","2098","c(""GO:0016310"", ""GO:0036211"")"
"query_1","TRUE","0.0328039595968743","448","1096","61","0.0556569343065693","0.136160714285714","GO:2000145","GO:BP","regulation of cell motility","11884","23634","c(""GO:0040012"", ""GO:0048870"", ""GO:0050794"")"
"query_1","TRUE","0.0328064506090283","316","1096","46","0.041970802919708","0.145569620253165","GO:0048858","GO:BP","cell projection morphogenesis","11884","12249","c(""GO:0000902"", ""GO:0009653"", ""GO:0030030"")"
"query_1","TRUE","0.033077092855143","677","1096","86","0.0784671532846715","0.127031019202363","GO:0048699","GO:BP","generation of neurons","11884","12106","GO:0022008"
"query_1","TRUE","0.0333729756967786","112","1096","21","0.0191605839416058","0.1875","GO:0031032","GO:BP","actomyosin structure organization","11884","6557","GO:0030036"
"query_1","TRUE","0.0341508722296757","257","1096","39","0.0355839416058394","0.151750972762646","GO:0043065","GO:BP","positive regulation of apoptotic process","11884","9848","c(""GO:0006915"", ""GO:0042981"", ""GO:0043068"")"
"query_1","TRUE","0.0346509256820212","69","1096","15","0.0136861313868613","0.217391304347826","GO:0008016","GO:BP","regulation of heart contraction","11884","2957","c(""GO:0060047"", ""GO:1903522"")"
"query_1","TRUE","0.0346716931537124","120","1096","22","0.0200729927007299","0.183333333333333","GO:0051896","GO:BP","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","11884","13048","c(""GO:0043491"", ""GO:1902531"")"
"query_1","TRUE","0.0351562805354356","423","1096","58","0.0529197080291971","0.137115839243499","GO:0030334","GO:BP","regulation of cell migration","11884","6339","c(""GO:0016477"", ""GO:2000145"")"
"query_1","TRUE","0.035321285623795","459","1096","62","0.0565693430656934","0.135076252723312","GO:0040012","GO:BP","regulation of locomotion","11884","9266","c(""GO:0040011"", ""GO:0050789"")"
"query_1","TRUE","0.0365094846084509","113","1096","21","0.0191605839416058","0.185840707964602","GO:0043523","GO:BP","regulation of neuron apoptotic process","11884","10072","c(""GO:0042981"", ""GO:0051402"")"
"query_1","TRUE","0.0373167124347839","31","1096","9","0.00821167883211679","0.290322580645161","GO:0036005","GO:BP","response to macrophage colony-stimulating factor","11884","8776","GO:0034097"
"query_1","TRUE","0.0373167124347839","31","1096","9","0.00821167883211679","0.290322580645161","GO:0036006","GO:BP","cellular response to macrophage colony-stimulating factor stimulus","11884","8777","c(""GO:0036005"", ""GO:0071345"")"
"query_1","TRUE","0.0373167124347839","91","1096","18","0.0164233576642336","0.197802197802198","GO:0003015","GO:BP","heart process","11884","1417","GO:0003013"
"query_1","TRUE","0.0377513395619523","217","1096","34","0.031021897810219","0.15668202764977","GO:0009611","GO:BP","response to wounding","11884","3382","GO:0006950"
"query_1","TRUE","0.0377917352860483","407","1096","56","0.0510948905109489","0.137592137592138","GO:0006812","GO:BP","monoatomic cation transport","11884","2364","GO:0006811"
"query_1","TRUE","0.0378175895044059","84","1096","17","0.0155109489051095","0.202380952380952","GO:0060047","GO:BP","heart contraction","11884","13333","c(""GO:0003015"", ""GO:0008015"")"
"query_1","TRUE","0.0378175895044059","63","1096","14","0.0127737226277372","0.222222222222222","GO:0051924","GO:BP","regulation of calcium ion transport","11884","13065","c(""GO:0006816"", ""GO:0010959"")"
"query_1","TRUE","0.0381639744809887","70","1096","15","0.0136861313868613","0.214285714285714","GO:0046328","GO:BP","regulation of JNK cascade","11884","11266","c(""GO:0007254"", ""GO:0043408"")"
"query_1","TRUE","0.0381639744809887","70","1096","15","0.0136861313868613","0.214285714285714","GO:0045598","GO:BP","regulation of fat cell differentiation","11884","10680","c(""GO:0045444"", ""GO:0045595"")"
"query_1","TRUE","0.0396497687862792","277","1096","41","0.0374087591240876","0.148014440433213","GO:0043408","GO:BP","regulation of MAPK cascade","11884","10005","c(""GO:0000165"", ""GO:1902531"")"
"query_1","TRUE","0.0400304670400148","303","1096","44","0.0401459854014599","0.145214521452145","GO:0048812","GO:BP","neuron projection morphogenesis","11884","12207","c(""GO:0031175"", ""GO:0120039"")"
"query_1","TRUE","0.0404897381644699","286","1096","42","0.0383211678832117","0.146853146853147","GO:0045596","GO:BP","negative regulation of cell differentiation","11884","10678","c(""GO:0030154"", ""GO:0045595"", ""GO:0048523"", ""GO:0051093"")"
"query_1","TRUE","0.0425882555326357","44","1096","11","0.010036496350365","0.25","GO:0048660","GO:BP","regulation of smooth muscle cell proliferation","11884","12069","c(""GO:0042127"", ""GO:0048659"")"
"query_1","TRUE","0.0426280986674996","313","1096","45","0.0410583941605839","0.143769968051118","GO:0120039","GO:BP","plasma membrane bounded cell projection morphogenesis","11884","18206","GO:0048858"
"query_1","TRUE","0.0426280986674996","115","1096","21","0.0191605839416058","0.182608695652174","GO:0060541","GO:BP","respiratory system development","11884","13725","GO:0048731"
"query_1","TRUE","0.0426280986674996","26","1096","8","0.0072992700729927","0.307692307692308","GO:0045104","GO:BP","intermediate filament cytoskeleton organization","11884","10516","c(""GO:0007010"", ""GO:0045103"")"
"query_1","TRUE","0.0426280986674996","26","1096","8","0.0072992700729927","0.307692307692308","GO:0036323","GO:BP","vascular endothelial growth factor receptor-1 signaling pathway","11884","8941","GO:0048010"
"query_1","TRUE","0.0439651721966626","38","1096","10","0.00912408759124088","0.263157894736842","GO:0030199","GO:BP","collagen fibril organization","11884","6273","GO:0030198"
"query_1","TRUE","0.0439651721966626","123","1096","22","0.0200729927007299","0.178861788617886","GO:0048705","GO:BP","skeletal system morphogenesis","11884","12112","c(""GO:0001501"", ""GO:0009887"")"
"query_1","TRUE","0.0441114218443184","108","1096","20","0.0182481751824818","0.185185185185185","GO:0048736","GO:BP","appendage development","11884","12143","c(""GO:0007275"", ""GO:0048856"")"
"query_1","TRUE","0.0441114218443184","32","1096","9","0.00821167883211679","0.28125","GO:0060078","GO:BP","regulation of postsynaptic membrane potential","11884","13357","GO:0042391"
"query_1","TRUE","0.0441114218443184","108","1096","20","0.0182481751824818","0.185185185185185","GO:0060173","GO:BP","limb development","11884","13429","GO:0048736"
"query_1","TRUE","0.0441114218443184","429","1096","58","0.0529197080291971","0.135198135198135","GO:0007417","GO:BP","central nervous system development","11884","2776","c(""GO:0007399"", ""GO:0048731"")"
"query_1","TRUE","0.0441114218443184","131","1096","23","0.020985401459854","0.175572519083969","GO:0030336","GO:BP","negative regulation of cell migration","11884","6341","c(""GO:0016477"", ""GO:0030334"", ""GO:2000146"")"
"query_1","TRUE","0.0441114218443184","32","1096","9","0.00821167883211679","0.28125","GO:0042246","GO:BP","tissue regeneration","11884","9404","c(""GO:0031099"", ""GO:0048589"")"
"query_1","TRUE","0.0442377867089722","11","1096","5","0.00456204379562044","0.454545454545455","GO:0051797","GO:BP","regulation of hair follicle development","11884","13014","c(""GO:0001942"", ""GO:0042634"", ""GO:2000026"")"
"query_1","TRUE","0.0442377867089722","511","1096","67","0.0611313868613139","0.131115459882583","GO:0048666","GO:BP","neuron development","11884","12075","c(""GO:0030182"", ""GO:0048468"")"
"query_1","TRUE","0.0461689078657433","7","1096","4","0.00364963503649635","0.571428571428571","GO:0071285","GO:BP","cellular response to lithium ion","11884","15406","c(""GO:0010226"", ""GO:0071248"")"
"query_1","TRUE","0.0461689078657433","7","1096","4","0.00364963503649635","0.571428571428571","GO:0044857","GO:BP","plasma membrane raft organization","11884","10444","c(""GO:0007009"", ""GO:0031579"")"
"query_1","TRUE","0.0461689078657433","58","1096","13","0.0118613138686131","0.224137931034483","GO:0120161","GO:BP","regulation of cold-induced thermogenesis","11884","18259","c(""GO:0051239"", ""GO:0106106"")"
"query_1","TRUE","0.046519144766339","21","1096","7","0.00638686131386861","0.333333333333333","GO:0048546","GO:BP","digestive tract morphogenesis","11884","11978","c(""GO:0035239"", ""GO:0048565"")"
"query_1","TRUE","0.0466194527955826","72","1096","15","0.0136861313868613","0.208333333333333","GO:0001890","GO:BP","placenta development","11884","503","GO:0048513"
"query_1","TRUE","0.0466194527955826","65","1096","14","0.0127737226277372","0.215384615384615","GO:1990845","GO:BP","adaptive thermogenesis","11884","23465","GO:0001659"
"query_1","TRUE","0.0468532322240645","431","1096","58","0.0529197080291971","0.134570765661253","GO:0048878","GO:BP","chemical homeostasis","11884","12266","GO:0042592"
"query_1","TRUE","0.0468532322240645","132","1096","23","0.020985401459854","0.174242424242424","GO:0003007","GO:BP","heart morphogenesis","11884","1409","c(""GO:0007507"", ""GO:0009887"")"
"query_1","TRUE","0.047176988074494","45","1096","11","0.010036496350365","0.244444444444444","GO:0019882","GO:BP","antigen processing and presentation","11884","5654","GO:0002376"
"query_1","TRUE","0.0482747668833481","16","1096","6","0.00547445255474453","0.375","GO:0061036","GO:BP","positive regulation of cartilage development","11884","14099","c(""GO:0051094"", ""GO:0051216"", ""GO:0051240"", ""GO:0061035"")"
"query_1","TRUE","0.0489891943908019","239","1096","36","0.0328467153284672","0.150627615062762","GO:0050801","GO:BP","monoatomic ion homeostasis","11884","12406","GO:0048878"
